comment;pageid;title;timestamp;top;userid;revid;user;parentid;ns;minor;size;new
;306502;Kasutaja:Korjus/Prootonjuhtoksiidid;1353836369.0;;51917;3321986;Korjus;3321985;2;;55;
;302847;Kasutaja:Kristiina 9/Polümeerid;1352748246.0;;51699;3306558;Kristiina 9;3296074;2;;9384;
;303091;Kasutaja:Laanekoll/Pöörlev ketaselektrood;1355944235.0;;52169;3357760;Laanekoll;3353505;2;;5350;
;303091;Kasutaja:Laanekoll/Pöörlev ketaselektrood;1355944235.0;;52169;3357760;Laanekoll;3353505;2;;5350;
Uus lehekülg: ''''Süsinikkiud''' või ka '''süsinikfiibrid''' (CF) on materjal, mis sisaldab 5–10 µm diameetriga kiude. Kiud koosnevad enamjaolt [[süsinik|süsiniku]] aatomitest. Süsinik...';306417;Süsinikkiud;1353339566.0;;51962;3314974;Liislaum;0;0;;12097;
;302828;Kasutaja:MVaalma/Hüdrolüüs;1349677182.0;;52336;3261394;MVaalma;3261382;2;;11406;
;306268;Pihustuspürolüüs;1353245080.0;;52354;3313575;Martin Maide;3312393;0;;10872;
Uus lehekülg: '[[Image:Benzene-6H-delocalized.svg|right|100px|Moderne benseeni kujutis]] '''Aromaatsus''' on keemiline mõiste [[orgaaniline keemia|orgaanilises keemias]], mis kirjeldab konju...';310899;Aromaatsus;1356854958.0;;51608;3373774;Mihkelsirel;0;0;;14888;
Pisiparandusi vastavalt arutelus toodule;119006;Aatomiabsorptsioonspektroskoopia;1384684584.0;;51668;3776670;Naat;3767519;0;;10960;
;390070;Ferrimagnetism;1422527826.0;;51670;4095473;Neogto;4095288;0;;3868;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Kampol|siit]].';302765;Kasutaja:Piiaburk/Kampol;1353858530.0;;51695;3322535;Piiaburk;3322521;2;;42;
;157558;Lahustuvus;1353783414.0;;52039;3321393;Pp0ta187;3321391;0;;14544;
;303015;Kasutaja:Ragle/Galvaanielement;1351075933.0;;51349;3281892;Ragle;3262343;2;;13331;
;631;Korrosioon;1353826116.0;;51842;3321773;Rauno351;3275327;0;;12267;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[glütserool|siin]]';302797;Kasutaja:Rgrunerr/Glütserool;1355598112.0;;51714;3352393;Rgrunerr;3298197;2;;46;
;304299;Kasutaja arutelu:Ronaldv2li/Hiiglaslik magnettakistus;1353305495.0;;51626;3314347;Ronaldv2li;3312829;3;;1136;
;304299;Kasutaja arutelu:Ronaldv2li/Hiiglaslik magnettakistus;1353305495.0;;51626;3314347;Ronaldv2li;3312829;3;;1136;
/* Tüübid */;306353;Restriktaas;1354103155.0;;51891;3325897;SanderPihelgas;3325881;0;;29705;
Lehekülg asendatud tekstiga '  Artikkel on nüüd leitav [[Õhukesed polümeerkiled|siit]].';302757;Kasutaja:Sigridse/polümeerkiled;1352643784.0;;51589;3304190;Sigridse;3296682;2;;62;
/* Reaktsioonid teiste elektrofiilidega */;162539;Grignardi reaktsioon;1353325289.0;;51716;3314758;Ssoloveys;3314372;0;;22911;
Uus lehekülg: ''''Proteiini kinaas CK2 (EC 2.7.11.1)''', tuntud ka kui '''kaseiinkinaas II''', on [[seriin]]i/[[treoniin]]i proteiinkinaas, mis on laialt levinud eukarüootne rakk|eukarüoots...';306395;CK2;1353327964.0;;51434;3314823;Stellabio;0;0;;12002;
;32465;Elektrolüüs;1353451131.0;;51644;3316877;Terep12;3158431;0;;16504;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Rho-sõltuv proteiinkinaas|siit]].';300521;Kasutaja:Xrayecho/Rho-sõltuv proteiinkinaas;1353149759.0;;51715;3312140;Xrayecho;3298263;2;;62;
;303764;Kasutaja arutelu:Alari91/Torma prügila;1352352875.0;;51600;3300074;Alari91;3298232;3;;5685;
;301439;Kasutaja:Andra.a/Energiatõhusus;1352576029.0;;51657;3303282;Andra.a;3303279;2;;50;
Lehekülg asendatud tekstiga ' Artikkel on nüüd leitav [[Polütsüklilised aromaatsed süsivesinikud|siit]]';301598;Kasutaja:Anni1406/Polütsüklilised aromaatsed süsivesinikud;1352568210.0;;51346;3303173;Anni1406;3303162;2;;79;
;305910;Haljaskatus;1352731879.0;;51335;3306030;Arturkiri;3305959;0;;15695;
;306031;Põlevkivituhk;1383486443.0;;51336;3766927;Ave.sikk;3766900;0;;21205;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[filtratsiooni põhiseadus|siit]]';302535;Kasutaja:Bartholomeo0/Darcy seadus;1355825305.0;;51875;3355891;Bartholomeo0;3350849;2;;60;
Lehekülg asendatud tekstiga 'Artikli leiab leheküljelt [[Loodete-tüüpi tehismärgala]].';303051;Kasutaja:Kadrid/Loode-tüüpi tehismärgala;1357494106.0;;52352;3388107;Kadrid;3388093;2;;61;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Jäätmekütus|siit]]';303057;Kasutaja:Kertkeller/jäätmekütus;1352730861.0;;51338;3306002;Kertkeller;3303358;2;;49;
/* Vaata ka */;57800;Jääksoo;1360749953.0;;51706;3445620;KevAmb;3181526;0;;13803;
;135897;Fosforiringe;1352721841.0;;51609;3305724;Kikukas;1693234;0;;14028;
Uus lehekülg: ' '''Biokilereaktor''' ehk biofilter ehk biokilepuhasti on [[reovesi|reovee]] aeroobse biokeemilise puhastamise seade, mis on [[poorsus|poorse]] täidisega (30–60 mm), täitemat...';313933;Biokilereaktor;1359270568.0;;51669;3418153;Kriku123;0;0;;11959;
/* WorldView-2 anduri tehnilised andmed */;243977;WorldView-2;1352229206.0;;51584;3298484;Lauralougas;3298482;0;;6077;
/* WorldView-2 anduri tehnilised andmed */;243977;WorldView-2;1352229206.0;;51584;3298484;Lauralougas;3298482;0;;6077;
;2263;Läti;1384703679.0;;51697;3777093;Mandelmee;3775998;0;;35930;
;303100;Kasutaja:Martinmall/Tuuleenergia;1353260591.0;;51639;3313824;Martinmall;3306362;2;;15429;
/* Artiklid */;299987;Vikipeedia:Väljendusõpetus/Ökoloogia;1349719286.0;;51462;3263383;Militissa;3262308;4;;1891;
Lehekülg asendatud tekstiga 'Minu artikkel on nüüd leitav [[Mulla orgaaniline aine|siit]]';302339;Kasutaja:Pihlap.evelin/mulla orgaaniline aine;1352570032.0;;51425;3303195;Pihlap.evelin;3303177;2;;62;
/* Mudavanus */;305703;Aktiivmudaprotsess;1367134351.0;;51636;3618316;Raimondvaller;3567786;0;;13249;
Täiendus;215859;Toomas Alatalu;1433081163.0;;46512;4204538;RiinRiiberg;4106877;0;;2378;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Troofilised interkatsioonid|siit]].';302352;Kasutaja:TomKat/Troofilised interaktsioonid;1352622671.0;;51623;3303727;TomKat;3303718;2;;63;
;259463;Bioreaktor;1353582942.0;;51660;3318633;Virsik;3274088;0;;11804;
Lauseehitus;125237;Pahad tüdrukud;1354701925.0;;51586;3336241;Andreas.nolvak;2720445;0;;1683;
;303830;Kasutaja arutelu:B7vahur/Klaasjas süsinik;1352983956.0;;51403;3309608;B7vahur;3309587;3;;3938;
;304050;Kasutaja arutelu:Estertee/Karbiidset päritolu süsinik;1353002936.0;;51581;3309945;Estertee;3309677;3;;10864;
;389878;Antiferromagnetism;1422347647.0;;51625;4093969;Hamburg;4093862;0;;11891;
Uus lehekülg: '{{keeletoimeta}} [[File:Electrospun PVC and PEO Nanofibrous Membraneeestik..png|thumb|Elektroformeerimise meetodil saadid kiud]] '''Elektroformeerimine''' on efektiivne meetod na...';306304;Elektroformeerimine;1353224882.0;;51653;3313145;IngridV1;0;0;;11358;
;6671;Kuld;1353362016.0;;51880;3315472;Kristjan.Kiolein;3308477;0;;23302;
/* Esinemine */;305736;Tsirkooniumdioksiid;1357409593.0;;51354;3386106;Laast;3311196;0;;6580;
/* Esinemine */;305736;Tsirkooniumdioksiid;1357409593.0;;51354;3386106;Laast;3311196;0;;6580;
/* Fiibrid */;305944;Sool-geel-meetod;1353234114.0;;51344;3313331;Liisnur;3313325;0;;20314;
;304563;Kasutaja:Magnusmets/Tuum-kest-struktuuriga pooljuhtnanokristallid;1353421957.0;;51717;3316367;Magnusmets;3316366;2;;81;
As Clifton enam ei tegutse, ettevõte osteti ära ning nüüd tegutseb edasi Saksamaal;318578;Galliumarseniid;1422364492.0;;51688;4094207;Mati.kook;3872442;0;;13286;
;389620;Faraday efekt;1422260359.0;;51750;4093280;Pauljaakson;4091609;0;;9490;
/* Eelised */;389498;Magnetjõumikroskoopia;1421859579.0;;51578;4090903;Sjoemetsa;4090901;0;;12633;
Uus lehekülg: '[[File:Diamagneetik välises magnetväljas.png|thumb|upright=3|paremal|Diamagneetilise materjali magnetdomeenid reageerimas välisele magnetväljale.]]  '''Diamagnetism''' on m...';389105;Diamagnetism;1421336909.0;;51583;4087470;Tibukuningas;0;0;;16620;
Uus lehekülg: 'File:NdFeB-Domains.jpg|thumb|upright=2.0|Kerri mikroskoobi pilt mikrokristallilistest terakestest neodüümmagnetil, avalduvad magnetilised domeenid, mis on heledad ja tumedad...';389690;Magnetiline domeen;1422109041.0;;51700;4092349;Tpaara;0;0;;18411;
;189499;Pähklinäpp;1352799462.0;;51803;3307243;Greeteho;3306278;0;;13334;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Tähniksinitiib|siit]].';302622;Kasutaja:Ingridt/Tähniksinitiib;1352740498.0;;51677;3306267;Ingridt;3302708;2;;51;
;3989;Võhma;1431248809.0;;51959;4192567;Kellukas;4192564;0;;4155;
;303747;Kasutaja arutelu:KristinaM/Servik;1353248745.0;;51373;3313627;KristinaM;3313358;3;;9082;
;302949;Kasutaja:Muscardinius/hall kuldsamblik;1359886457.0;;51606;3430408;Muscardinius;3302957;2;;5888;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Must-kärbsenäpp|siit]].';302759;Kasutaja:Nancytarum/Must-kärbsenäpp;1352809717.0;;51602;3307408;Nancytarum;3281985;2;;53;
Lehekülg asendatud tekstiga '  Leitav leheküljel: http://et.wikipedia.org/wiki/Sinised_koridorid';303092;Kasutaja:P0ku/Sinised koridorid;1357393294.0;;51634;3385643;P0ku;3354595;2;;69;
;301108;Beetamitmekesisus;1410967576.0;;51369;3992277;Peeter Reiss;3992267;0;;14503;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Üheksavägine|http://et.wikipedia.org/wiki/%C3%9Cheksav%C3%A4gine#.C3.96koloogia]].';302856;Kasutaja:Ökopille/Üheksavägine;1352746632.0;;51686;3306491;Ökopille;3306430;2;;112;
;59598;Mets;1355163390.0;;51710;3345286;Önett;3139150;0;;15714;
"Copy-paste ""Kasutaja:Aayal/Digitaalne Pilditöötlus"" lehelt. Artikkel valmis UT aine ""Eestikeele väljendusõpetus"" raames.";359488;Digitaalne pilditöötlus;1390755607.0;;62188;3831303;Aayal;0;0;;11908;
;345888;Kasutaja:Ahti.laurisson/Ventiilmaatriks;1386411862.0;;62178;3795005;Ahti.laurisson;3795004;2;;634;
;345709;Kasutaja arutelu:Ajaaniste/Tarkvaraarendus Androidil;1382366991.0;;62436;3758455;Ajaaniste;3758355;3;;2900;
Uus lehekülg: ''''Robootika Kodulabor''' on mobiilne [[robootika]] õppevahendite komplekt. See on mõeldud kasutamiseks eelkõige koolides, sisaldades kõike vajalikku robootika ja mehhatroo...';348563;Robootika Kodulabor;1382950870.0;;40533;3762851;Andresmihkelson;0;0;;13784;
;302005;Kasutaja:Gr.dmitri/Biomeditsiinitehnika;1385702094.0;;32347;3788972;Gr.dmitri;3777405;2;;13510;
;345881;Kasutaja arutelu:Hynt/Laseri kasutusalad;1382987481.0;;42450;3763222;Hynt;3761126;3;;2893;
/* Biventrikulaarne stimulaator */;349063;Südamerütmur;1383322220.0;;52233;3765835;Igor vassilevski;3765834;0;;13049;
;346483;Kasutaja arutelu:KKahu/LabVIEW;1382433086.0;;62353;3759208;KKahu;3758480;3;;5852;
;345304;Kasutaja:Kpjatkin/Silmaiirisepõhine identifitseerimine;1384892435.0;;62628;3779081;Kpjatkin;3779080;2;;10547;
/* Loogikal põhinev järjestikjuhtimine */;69438;Automaat;1383112004.0;;62766;3764118;LBannikov;3764116;0;;11215;
Uus lehekülg: '{{keeletoimeta}}  '''Juhtmevaba toitega täitur''' on [[mootor]] või [[muundur]], mis saab tööks vajaliku [[toide|toite]] [[õhk|õhu]] kaudu.  Ioonpolümeer-metallkomposiit...';347876;Juhtmevaba toitega täitur;1382375756.0;;42662;3758699;MartW;0;0;;10246;
Lehekülg asendatud tekstiga 'Artikkel liigutatud leheküljele [[Controller Area Network]]. --~~~~';345080;Kasutaja:Mkülvik/Controller Area Network;1383370092.0;;62696;3766000;Mkülvik;3765998;2;;169;
"Uus lehekülg: 'Pilt:REEM-A humanoid robot.jpg|thumb|Hispaania firma PAL Robotics poolt arendatud REEM-A humanoidrobot malet mängimas.<ref name=""REEM-A""> [http://pal-robotics.com/robots/reem-...'";347573;Humanoidrobot;1382191147.0;;41579;3756456;Niisiis;0;0;;13398;
;344253;Kasutaja:Raido.Uudel/Pehme robootika;1383121853.0;;62414;3764239;Raido.Uudel;3756612;2;;10891;
;307577;Liitreaalsusega prillid;1382292206.0;;41609;3757536;Sander92;3401467;0;;13042;
"Uus lehekülg: ''''Lego Mindstorms EV3''' on [[Lego Mindstorms]] kolmanda põlvkonna robot. Tegu on järjega [[Lego Mindstorms NXT 2.0]] teisele generatsioonile. Nimi ""EV"" tähistab evolutsiooni...'";348263;Lego Mindstorms EV3;1382722791.0;;42751;3761185;Taavikar;0;0;;10933;
Kustutatud kogu lehekülje sisu;345388;Kasutaja:Umuser/Java aplett;1386269672.0;;62430;3793830;Umuser;3762442;2;;0;
/* Assistendile */;345014;Kasutaja:Zeymad/Python(programmeerimiskeel );1380564832.0;;41825;3742456;Zeymad;3742450;2;;24910;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Kleine'i-Levini sündroom|siin]].';345302;Kasutaja:AKalnapenkis/Kleine'i-Levini sündroom;1382195621.0;;62365;3756525;AKalnapenkis;3747959;2;;56;
Lehekülg asendatud tekstiga 'Nüüd on kättesaadav [[Homo erectus|siit]].';345374;Kasutaja:APärnalaas/Homo erectus;1382699770.0;;62675;3760922;APärnalaas;3760911;2;;45;
;347485;Varjevärvus;1382172192.0;;62535;3756232;An.Vaan;3755893;0;;17279;
;347686;Jäseme areng tetrapoodidel;1396611851.0;;62580;3883942;Anrebane;3883925;0;;11554;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Merebioloogia|siin]]';345109;Kasutaja:Aronurkse/merebioloogia;1382463229.0;;62435;3759599;Aronurkse;3756285;2;;43;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Kinoloonid|siit]].';345140;Kasutaja:Ataliw/Kinoloonid;1382102335.0;;62612;3755755;Ataliw;3755753;2;;46;
Uus lehekülg: '[[Pilt:Original antigenic sin.svg.png|raam|paremal|Immuunsüsteemi rakud, mis valmistavad ründavatele patogeenidele ([[viirus]]tele) antikehi. Need moodustavad mälurakke, mis j...';351288;B-lümfotsüüdid;1384805619.0;;62509;3778049;DHendrikson;0;0;;11988;
;7612;Samblikud;1382016466.0;;62263;3754855;EKirk;3754664;0;;20498;
/* Afltatoksiinid */;345269;Mükotoksiinid;1384244865.0;;62617;3772562;Gsoovali;3772561;0;;11949;
;43136;Ribosomaalne RNA;1381150391.0;;62239;3746624;HIngelman;3699328;0;;12617;
Lehekülg asendatud tekstiga 'Lehekülg asub nüüd [[intron|siin]].';345164;Kasutaja:HKõpp/Intron;1382195079.0;;62289;3756519;HKõpp;3746057;2;;38;
;344823;Kasutaja:Heilianni/mRNA;1381291600.0;;62286;3747737;Heilianni;3747736;2;;49;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Turb|siin]]';345204;Kasutaja:KEts/Turb;1382092178.0;;62472;3755621;KEts;3754912;2;;34;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[sookask|siin]].';345010;Kasutaja:KPapp/sookask;1381240700.0;;62216;3747455;KPapp;3747351;2;;38;
;346382;Amenorröa;1382452050.0;;62192;3759481;KTeearu;3759474;0;;18121;
Kustutatud kogu lehekülje sisu;345692;Kasutaja:Kaarel~etwiki;1384283776.0;;1734;3773033;Kaarel~etwiki;3743778;2;;0;
;346492;Suurajukoor;1381506080.0;;62311;3749762;Ki.Karis;3749761;0;;13175;
Klyll teisaldas lehekülje [[Vikipeedia arutelu:Polütsüstiliste munasarjade sündroom]] pealkirja [[Arutelu:Polütsüstiliste munasarjade sündroom]] alla;346057;Arutelu:Polütsüstiliste munasarjade sündroom;1381164467.0;;62292;3746849;Klyll;3746844;1;;1837;
;346486;Eksopolüsahhariidid;1381558718.0;;62202;3749944;Kmardo;3749351;0;;14213;
;32473;Aminohapped;1381811328.0;;62431;3752392;Krrahupõld;3751601;0;;25818;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[õhulõhe|siit]].';345293;Kasutaja:Ksuur/Õhulõhe;1382196739.0;;62399;3756546;Ksuur;3756494;2;;45;
Ktammiste teisaldas lehekülje [[Vikipeedia:Ktammiste/Stereotüüpia]] pealkirja [[Vikipeedia:Ktammiste/Stereotüüpia (meditsiin)]] alla;345332;Stereotüüpia (meditsiin);1385713533.0;;62489;3789057;Ktammiste;3788448;0;;9568;
;344326;Kasutaja:LKaasik/Ökoloogia;1384426693.0;;62415;3774264;LKaasik;3774263;2;;46;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Biokile|siin]].';344311;Kasutaja:Lmtamm/Biokile;1381490313.0;;62367;3749579;Lmtamm;3747434;2;;38;
;141737;Helviksammaltaimed;1382287933.0;;62228;3757458;MRikka;3592942;0;;10674;
;346395;Multitolerantsus;1383309155.0;;62183;3765706;Mlippus;3749007;0;;13752;
Lehekülg asendatud tekstiga 'Artikkel on nüüd siin [[Chikungunya viirus]]';344143;Kasutaja:Mteppor/Chikungunya viirus;1382077299.0;;62325;3755246;Mteppor;3755224;2;;46;
;139234;Õõtsik;1385332674.0;;62406;3784666;Pjaksi;3784601;0;;9328;
Uus lehekülg: '[[Pilt:Image DNA sequence - png.png|thumb|DNA-ahelate järjestus, mis on kujutatud nukleotiidide ühetäheliste vastetena]] '''BLAST'''[[algoritm|-algoritm]] on töövahend Bio...';419221;BLAST;1446479986.0;;62201;4297744;R kaiv;0;0;;10195;
;345221;Kasutaja:TTrautmann/Plankton;1382443326.0;;62333;3759400;TTrautmann;3759396;2;;43;
;345328;Kasutaja:T koppel/Vaher (perekond);1381839848.0;;62422;3752925;T koppel;3752922;2;;47;
Lehekülg asendatud tekstiga 'Töö on nüüd leitav [[Taimemorfoloogia|siit]]. - Erik L. aka --~~~~';344751;Kasutaja:TaoisticBeer/Taimemorfoloogia;1382264896.0;;54565;3757020;TaoisticBeer;3756522;2;;185;
;347086;Vähi biomarkerid;1381853105.0;;62206;3753172;Ustina.pynova;3753161;0;;14389;
/* Definitsioon */;6748;Pii;1382524189.0;;62403;3759984;ANZI;3759983;0;;14540;
Ümbersuunamine lehele [[Ülilühike impulss]];344546;Kasutaja:Antsr/Ülilühike impulss;1382275258.0;;59277;3757238;Antsr;3752988;2;;17784;
"Uus lehekülg: 'Vähemasti ingliskeelne link artiklile peaks olema ""Ampère's force law"", mitte ""Ampère's circuital law"".'";381626;Arutelu:Ampère'i seadus;1413794438.0;;51259;4018882;Dragev13;0;1;;106;
intai;33940;Kaido Höövelson;1390677557.0;;62359;3830423;ELuht;3727866;0;;11001;
Uus lehekülg: '{{tõlgitud leht|en|Thermionic emission|versioon=3742248|kohalik_versioon=568627031|alajaotus=nimi}}';347798;Arutelu:Termoemissioon;1382353864.0;;62706;3758181;Eimre;0;1;;100;
;50686;Tuumafüüsika;1382342181.0;;62913;3757960;Georgi Majas;3753295;0;;14609;
Uus lehekülg: ''''Madal Maa orbiit''' (inglise keeles ''low Earth Orbit''(LEO)) on orbiit mille kõrgus on vahemikus 160 kilomeetrit,perioodiga umbes 88 minutit, kuni 2000 kilomeetrit, perioodi...';354640;Maa-lähedane orbiit;1386882232.0;;62180;3800874;H.Ehrpais;0;0;;3752;
;344983;Kasutaja:JoosepMichelis/Röntgentoru;1382078605.0;;62233;3755259;JoosepMichelis;3752827;2;;11314;
;344685;Kasutaja arutelu:K.Ehatäht/Lõplike elementide meetod;1381827812.0;;62552;3752668;K.Ehatäht;3752627;3;;11562;
;352637;Fisheri kosmosepastakas;1387228829.0;;33100;3804135;LauringH;3803569;0;;12465;
Uus lehekülg: ''''Reaktiivse molekulaardünaamika''' (RMD) all mõeldakse [[Molekulaardünaamika|molekulaardünaamiliste]] (MD) [[arvutisimulatsioon]]ide edasiarendusi, mis võimaldavad käsitl...';347990;Reaktiivne molekulaardünaamika;1382448294.0;;62379;3759439;MOllikainen;0;0;;15675;
Uus lehekülg: 'Kosmos see on tore koht';417960;Kasutaja:MPoldemaa/kosmose koloniseerimine;1445252364.0;;62396;4288539;MPoldemaa;0;2;;23;
;283345;Kalibreerimine;1382543663.0;;62725;3760155;MTamm1;3032315;0;;9253;
;345286;Kasutaja:RRaabe/RC filtrid;1382268758.0;;62549;3757111;RRaabe;3757109;2;;41;
Uus lehekülg: ''''Tähtede spektriklassid''' on astronoomias kasutatav jaotus, mis klassifitseerib tähed [[Spektroskoopia|spektraalsete]] tunnuste alusel. Peamiseks tunnuseks on Elektromagne...';348400;Spektriklass;1382820666.0;;62636;3761971;Rmatjus;0;0;;12954;
;347942;Mie hajumine;1382430581.0;;41603;3759146;Silerkey;3759129;0;;15077;
/* Tartu Ülikool */;345499;Vikipeedia:Teadusfoto 2013/Osalejad;1383219090.0;;41515;3765027;Svnrkmndm;3753155;4;;692;
;352476;Kasutaja:Ükivila/Projekt Orion;1387838237.0;;62642;3808633;Ükivila;3808632;2;;43;
;352476;Kasutaja:Ükivila/Projekt Orion;1387838237.0;;62642;3808633;Ükivila;3808632;2;;43;
AngeLina teisaldas lehekülje [[Kasutaja arutelu:AngeLina/Külma-šokki valgud]] pealkirja [[Kasutaja arutelu:AngeLina/Külmašokivalgud]] alla;352180;Kasutaja arutelu:AngeLina/Külma-šokki valgud;1385294656.0;;62324;3783685;AngeLina;0;3;;54;
Uus lehekülg: '[[Pilt:L-Glutamate Structural Formulae.png|pisi|300 px|L-Glutamaadi struktuurivalem]] [[Glutamaat|'''Glutamaat''']] on peamine [[Neurotransmitter|erutusvirgatsaine]] selgroogsete...';347958;Glutamaat neurotransmitterina;1382435688.0;;62323;3759245;Asalumets;0;0;;14700;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Kardiovaskulaarsed haigused|siin]]';347930;Kasutaja:Atähiste/Kardiovaskulaarsed haigused;1382458069.0;;62265;3759538;Atähiste;3759348;2;;57;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Kardiovaskulaarsed haigused|siin]]';347930;Kasutaja:Atähiste/Kardiovaskulaarsed haigused;1382458069.0;;62265;3759538;Atähiste;3759348;2;;57;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[I tüüpi diabeet|siit]].';345015;Kasutaja:Erkkikull/I tüüpi diabeet;1382460831.0;;62433;3759569;Erkkikull;3759563;2;;53;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[emakakaelavähk | siin]].';345068;Kasutaja:EthelT/Emakakaelavähk;1383145441.0;;62458;3764569;EthelT;3764564;2;;48;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Pehmete kudede sarkoomid|siit]].';345106;Kasutaja:Flättekivi/Pehmete kudede sarkoomid;1382363667.0;;62382;3758378;Flättekivi;3758358;2;;60;
;54304;Mitokonder;1386593932.0;;52207;3797310;Fraktaal;3725314;0;;15294;
;345203;Kasutaja:Hanrein/Narkolepsia;1382378926.0;;62274;3758792;Hanrein;3758790;2;;42;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Naatriumpump|siit]].';344718;Kasutaja:Hguske/Naatriumpump;1382359575.0;;62222;3758280;Hguske;3758271;2;;48;
Parandasin kohaliku versiooni õigeks.;350217;Arutelu:Äge kiiritusmürgitus;1384114126.0;;6724;3771668;Hproosa;3771665;1;;91;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Embrüo|siit]].';345327;Kasutaja:Jbokajeva/Embrüo;1382451804.0;;62751;3759473;Jbokajeva;3758891;2;;43;
;348186;Transposoonmutagenees;1382712172.0;;62282;3761077;Jelmik;3760632;0;;23430;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd vikipeedia põhiruumis [[Hüpotermia|siin]].';345454;Kasutaja:KReispass/Hüpotermia;1385482424.0;;62181;3786627;KReispass;3771014;2;;65;
Lehekülg asendatud tekstiga 'Artikkel on leitav [[Tüvirakud|siin]].';345296;Kasutaja:K eigi/tüvirakud;1382376232.0;;62504;3758725;K eigi;3758681;2;;39;
;179196;Vitiliigo;1383502309.0;;62386;3767102;Katlina;3543795;0;;16510;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[kloonimine|siin]]';345338;Kasutaja:Khein26/Kloonimine;1384370165.0;;62620;3773890;Khein26;3772340;2;;40;
;74683;Sidekude;1383662507.0;;62537;3768283;Konemar;3768281;0;;21936;
;386111;Kilpnäärmevähk;1418047722.0;;62621;4063077;Kpaas22;4063074;0;;14523;
;345324;Kasutaja:LTarve/Chikungunya viirus;1382279020.0;;62677;3757309;LTarve;3757307;2;;18872;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Alkaani hüdroksülaasid|siit]].';344809;Kasutaja:Lanastassia/Alkaani hüdroksülaasid;1383637542.0;;62464;3767878;Lanastassia;3767509;2;;60;
;345077;Kasutaja:Lpavlova/Atsüülkarnitiinid;1380568472.0;;62704;3742532;Lpavlova;3742529;2;;7025;
;319403;Erütropoetiin;1382378336.0;;62235;3758785;MPiirsalu;3648081;0;;5960;
/* Taimed */;382780;Mikrobioom;1414770409.0;;62423;4038204;MPilme;4038198;0;;15247;
;344998;Kasutaja:MSaare/Hemofiilia;1382784231.0;;62448;3761612;MSaare;3761610;2;;43;
"Uus lehekülg: '{| class=""wikitable"" style=""float: right"" |- ! Kanali nimi!! Mööduva retseptorpotentsiaaliga katiooni <br/> kanal, M alaperekonna liige 8 |- | Kirjeldus || Külma ja mentooli t...'";348088;TRPM8;1382541074.0;;62271;3760130;M ehrlich;0;0;;23363;
Lehekülg asendatud tekstiga 'Artikkel asub nüüd [[Sarkopeenia|siin.]]';345160;Kasutaja:Mtarrend/Sarkopeenia;1382439549.0;;62234;3759353;Mtarrend;3758930;2;;42;
Kustutatud kogu lehekülje sisu;347886;Kasutaja:Natalja Garb;1382418761.0;;62277;3759031;Natalja Garb;3759006;2;;0;
Lehekülg asendatud tekstiga 'See artikkel on nüüd leitav [[aneuploidsus|siit]].';346553;Kasutaja:RRokk/Aneuploidsus;1384718368.0;;62969;3777240;RRokk;3772537;2;;52;
Lehekülg asendatud tekstiga '  Artikkel asub [[Tsellulaasid|siin]].';345380;Kasutaja:R viikoja/Tsellulaasid;1384108541.0;;62428;3771636;R viikoja;3771633;2;;38;
Uus lehekülg: '[[Pilt:Knockout Mice5006-300.jpg|pisi|paremal|Transgeenne hiir, kellel on karvakasvu mõjutav geen välja lülitatud (vasakul). Tema kõrval on tavaline hiir.]] '''Geneetiliselt ...';349761;Geneetiliselt muundatud hiir;1383809413.0;;62377;3769252;RikkA;0;0;;15463;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Hüpogonadism|siit]].';345121;Kasutaja:SJänes/Hüpogonadism;1382448356.0;;62357;3759440;SJänes;3759421;2;;49;
;346936;Kasutaja arutelu:SandrakPS/Nälgimine;1382171720.0;;62449;3756224;SandrakPS;3756110;3;;23620;
